Ticker,zip,sector,fullTimeEmployees,city,phone,state,country,website,maxAge,address1,fax,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,regularMarketPrice,logo_url,toCurrency,lastDividendDate
IDXX,04092,Healthcare,9200.0,Westbrook,207 556 0300,ME,United States,http://www.idexx.com,1,One IDEXX Drive,207 556 4346,Diagnostics & Research,,441.8,438.47,347.8105,,0.0,,441.72,,405787,,441.8,397.0314,,438.47,405787,,,,,,0.8102590000000001,,,419.17,2,USD,74.062065,611155,,,,36132941824,,,429856,13.944682,419.17,424.84,,1200,611155,453.2,64.17220999999999,,,168.65,423.0,False,,800,441.72,NMS,"IDEXX Laboratories, Inc.","IDEXX Laboratories, Inc.",America/New_York,EST,True,-18000000,,EQUITY,IDXX,,,finmb_29729,f576b05b-2a7f-3f70-9980-7b0489373c04,us_market,,14.3,,0.19198999,50.585,,,6.62,,85054704,,,5.164,1137149,0.0134000005,,1577750400,0.90702003,497481984.0,5.736000000000001,,,82.265686,0.01254,1640908800,1601424000,2.75,1600128000.0,84291648,37052649472,,1434412800.0,2:1,,,0.34299999999999997,1602720000,4.42,,0.0153,1224584.0,,,438.47,https://logo.clearbit.com/idexx.com,,
GIS,55426,Consumer Defensive,35000.0,Minneapolis,763 764 7600,MN,United States,http://www.generalmills.com,1,Number One General Mills Boulevard,,Packaged Foods,,59.22,59.01,61.717445,0.03309693,0.5241,,59.63,,2301862,,59.22,60.440833999999995,1.96,59.01,2301862,,,,2.04,1602115200.0,0.574186,,,58.67,2,USD,15.803261,2352619,,,,36142067712,,,3002680,2.0092209999999997,58.67,59.84,,900,2352619,66.14,16.021679000000002,,3.55,46.59,58.51,False,0.0345,800,59.63,NYQ,"General Mills, Inc.","General Mills, Inc.",America/New_York,EST,True,-18000000,,EQUITY,GIS,,,finmb_274715,715ecda3-bb03-3fbf-af13-26d8a6c32193,us_market,,2.717,,0.12783,12.574000000000002,,,3.69,,610918016,,,13.814,18926584,0.031,,1590883200,0.74517,2299500032.0,3.741,,,4.2797160000000005,0.0017800000000000001,1653955200,1598745600,5.17,1600128000.0,609548759,48864858112,,1276041600.0,2:1,,,0.22699999999999998,1602720000,3.23,,0.031,16465724.0,,,59.01,https://logo.clearbit.com/generalmills.com,,
EPD,77002,Energy,,Houston,713-381-6500,TX,United States,http://www.enterpriseproducts.com,1,1100 Louisiana Street,,Oil & Gas Midstream,10th Floor,16.83,16.56,17.722412,0.10558526,0.8629,,16.745,,9377712,,16.83,16.675278,1.777,16.56,9377712,,,,1.78,1603929600.0,,,,16.42,2,USD,8.063260000000001,6976326,,,,36170321920,,,7775784,1.2844209999999998,16.42,16.57,,2200,6976326,29.22,8.630208,,6.75,10.27,16.58,False,0.1074,4000,16.745,NYQ,Enterprise Products Partners L.,Enterprise Products Partners L.P.,America/New_York,EST,False,-18000000,,EQUITY,EPD,,,finmb_388763,49c5f237-0102-343f-89f3-952b807d2f2e,us_market,,1.288,,0.16101,4.909,,,1.92,,2182880000,,,11.312000000000001,36143085,0.0166,,1577750400,0.37453000000000003,4506599936.0,2.055,,,1.4648161,0.32411,1640908800,1601424000,4.33,1600128000.0,1478493867,36275478528,,1408665600.0,2:1,,,0.033,1602720000,-2.18,,0.024500001,30463020.0,,,16.56,https://logo.clearbit.com/enterpriseproducts.com,,
VOD,RG14 2FN,Communication Services,104000.0,Newbury,44 163 533251,,United Kingdom,http://www.vodafone.com,1,Vodafone House,,Telecom Services,The Connection,13.55,13.49,15.015816000000001,0.01298893,,,13.525,,5953725,,13.55,14.004444,0.17600000000000002,13.49,5953725,,,,0.97,1591833600.0,0.656403,,,13.33,2,USD,,3372568,,,,35909578752,,,3933340,,13.33,13.51,,21500,3372568,21.72,17.776316,,6.33,11.46,13.5,False,0.0721,1800,13.525,NMS,Vodafone Group Plc,Vodafone Group Plc,America/New_York,EST,False,-18000000,,EQUITY,VOD,,,finmb_324490,ef319db6-f808-3fa2-98f1-1248cd3239a7,us_market,,,,-0.02046,,,,0.76,,2683190016,,,25.64,7717822,0.0029,,1585612800,0.08338999999999999,,-2.82,,,0.5269111,0.00074,1648684800,1585612800,1.97,1600128000.0,2646963908,36169195520,,1393200000.0,4905:5000,,,,1602720000,,,,6116803.0,,,13.49,https://logo.clearbit.com/vodafone.com,,
SRE,92101,Utilities,18000.0,San Diego,619-696-2000,CA,United States,http://www.sempra.com,1,488 8th Avenue,,Utilities—Diversified,,127.22,126.37,124.006096,0.031598806,0.55439997,,127.57,,1314912,,127.22,123.35388999999999,4.02,126.37,1314912,,,,4.18,1600905600.0,0.711527,,,123.98,2,USD,8.625886,1433383,,,,36261634048,,,1328823,3.2215380000000002,123.98,124.46,,800,1433383,161.87,15.572671,,2.9,88.0,125.37,False,0.033299997000000005,800,127.57,NYQ,Sempra Energy,Sempra Energy,America/New_York,EST,True,-18000000,,EQUITY,SRE,,,finmb_120622,b972b330-bcbc-3220-8032-58f963c87063,us_market,,5.574,,0.39116999999999996,13.384,,,8.05,,289260000,,,69.82600000000001,4750905,0.0164,,1577750400,0.87621003,2075000064.0,14.533,,,1.7953199,0.0005999999700000001,1640908800,1593475200,3.43,1600128000.0,288715866,62743592960,,707011200.0,2:1,,,4.851,1602720000,2.65,,0.0187,5131841.0,,,126.37,https://logo.clearbit.com/sempra.com,,
BCE,H3E 3B3,Communication Services,52100.0,Verdun,800 339 6353,QC,Canada,http://www.bce.ca,1,Building A,514 786 3970,Telecom Services,4th Floor 1 Carrefour Alexander-Graham-Bell,40.61,40.38,41.83078,0.05520808,1.1949,,40.4999,,859700,,40.61,41.954723,2.242,40.38,859700,,,,2.53,1600041600.0,0.28445,,,39.91,2,USD,17.532695999999998,1031376,,,,36371390464,,,940870,,39.91,41.17,,800,1031376,49.26,13.965278,,5.08,31.66,39.86,False,0.063,900,40.4999,NYQ,"BCE, Inc.",BCE Inc.,America/New_York,EST,True,-18000000,,EQUITY,BCE,,,finmb_170260,42451d37-0b18-3bc4-ad2a-312be0bd3c49,us_market,,,,0.11133,,,,2.88,,904328000,,,14.075999999999999,3426351,0.0038,,1577750400,0.49650002,,2.294,,,2.8573458,0.00035,1640908800,1593475200,3.83,1600128000.0,903803218,36372062208,,1152576000.0,0:1,,,-0.6609999999999999,1602720000,7.58,,,8160981.0,,,40.38,https://logo.clearbit.com/bce.ca,,
IBN,400051,Financial Services,,Mumbai,91 22 3366 7777,,India,http://www.icicibank.com,1,ICICI Bank Towers,91 22 2653 1122,Banks—Regional,Bandra-Kurla Complex,10.67,10.62,9.721844,0.0020618557000000003,0.0653,,10.68,,5862537,,10.67,10.488055000000001,0.022000000000000002,10.62,5862537,,,,,1563840000.0,1.0458450000000001,,,10.47,2,USD,30.316093,7949628,,,,36619264000,,,7376441,,10.47,10.57,,4000,7949628,15.42,15.514706,,,6.86,10.54,False,,800,10.68,NYQ,ICICI Bank Limited,ICICI Bank Limited,America/New_York,EST,False,-18000000,,EQUITY,IBN,,,finmb_411168,7d57cba3-c474-3404-818e-6607e0f6fd99,us_market,,,,0.10679000000000001,,,,0.68,,3448430080,,,5.032,16908507,0.0049,,1585612800,0.19904000000000002,,0.348,,,2.096582,8.0000005e-05,1648684800,1593475200,2.71,1600128000.0,3217439099,34162622464,,1497830400.0,11:10,,,0.24,1602720000,0.28,,,19557996.0,,,10.62,https://logo.clearbit.com/icicibank.com,,
RKT,48226,Financial Services,20000.0,Detroit,313 373 7990,MI,United States,http://www.rocketcompanies.com,1,1050 Woodward Avenue,,Mortgage Finance,,18.9,18.73,22.597214,,0.0,,18.88,,8835912,,18.9,21.413334,,18.73,8835912,,,,,,,,,17.78,2,USD,,9320017,,,,36449972224,,,18965393,3.5994155,17.78,18.28,,1100,9320017,34.423,,,,17.5,18.14,False,,1200,18.88,NYQ,"Rocket Companies, Inc.","Rocket Companies, Inc.",America/New_York,EST,False,-18000000,,EQUITY,RKT,,,finmb_675705521,4162da6a-ac67-3503-adcd-3bc3971fe3e4,us_market,,5.356,,0.47457,10.404000000000002,,,,,115373000,,,,20392962,0.010199999,,1577750400,,4805791232.0,,,,,,1640908800,1593475200,1.9,1600128000.0,113014544,54238081024,,,,,,,1602720000,0.21,,0.17729999,16830403.0,,,18.73,https://logo.clearbit.com/rocketcompanies.com,,
XEL,55401,Utilities,11273.0,Minneapolis,612-330-5500,MN,United States,http://www.xcelenergy.com,1,414 Nicollet Mall,,Utilities—Regulated Electric,,70.74,70.18,66.85396999999999,0.023607576,0.62549996,,70.95,,2259925,,70.74,70.44221999999999,1.67,70.18,2259925,,,,1.72,1600041600.0,,,,69.312,2,USD,24.93058,2180158,,,,36789702656,,,2293610,3.233691,69.312,71.99,,900,2180158,74.41,23.579124,,2.93,46.58,70.04,False,0.024600001,1100,70.95,NMS,Xcel Energy Inc.,Xcel Energy Inc.,America/New_York,EST,True,-18000000,,EQUITY,XEL,,,finmb_527542,d977fcfc-aff2-3286-97db-8771b2b3be45,us_market,,3.23,,0.12982,9.197000000000001,,,2.97,,525342016,,,25.239,7548276,0.014400001,,1577750400,0.8112,1476999936.0,2.8089999999999997,,,2.774674,0.00182,1640908800,1601424000,3.46,1600128000.0,523525246,36742569984,,896745600.0,2:1,,,0.14400000000000002,1602720000,4.35,,0.014400001,8549471.0,,,70.18,https://logo.clearbit.com/xcelenergy.com,,
TRP,T2P 5H1,Energy,7305.0,Calgary,403-920-2000,AB,Canada,http://www.tcenergy.com,1,450 - 1 Street SW,403-920-2200,Oil & Gas Midstream,,39.67,39.48,44.860638,0.051071342,0.67230004,,39.67,,1476600,,39.67,43.176666,2.026,39.48,1476600,,,,2.43,1601337600.0,0.688282,,,39.01,2,USD,14.194244,1691019,,,,37029343232,,,1311416,,39.01,40.67,,1000,1691019,57.92,13.701388,,4.43,32.37,39.02,False,0.0617,900,39.67,NYQ,TC Energy Corporation,TC Energy Corporation,America/New_York,EST,True,-18000000,,EQUITY,TRP,,,finmb_309162,a0fc2dd4-cd3b-3d52-9cff-f9209cc74648,us_market,,,,0.34403,,,,2.88,,940000000,,,19.685,6688119,0.007099999599999999,,1577750400,0.67912,,2.78,,,2.004572,0.00056,1640908800,1593475200,4.26,1600128000.0,939107000,37092401152,,445478400.0,2:1,,,0.133,1602720000,3.94,,,6192779.0,,,39.48,https://logo.clearbit.com/tcenergy.com,,
ERIC,164 83,Technology,99826.0,Stockholm,46 1 07 19 00 00,,Sweden,http://www.ericsson.com,1,Torshamnsgatan 21,,Communication Equipment,Kista,11.33,11.24,10.185958,0.009973520999999999,0.3478,,11.3,,10968712,,11.33,11.041111,0.113,11.24,10968712,,,,0.16,1601510400.0,0.175492,,,11.120999999999999,2,USD,,4374440,,,,38078574592,,,8670550,,11.120999999999999,11.21,,1400,4374440,12.52,15.356164000000001,,2.64,6.15,11.25,False,0.014199999,43500,11.3,NMS,Ericsson,Telefonaktiebolaget LM Ericsson (publ),America/New_York,EST,False,-18000000,,EQUITY,ERIC,,,finmb_269706,7625a0ed-0baa-398e-b340-96483898a4fe,us_market,,,,0.06279,,,,0.73,,3328000000,,,3.2510000000000003,9373987,0.0028,,1577750400,0.09994,,-0.722,,,3.4481699999999997,0.0,1640908800,1601424000,1.38,1600128000.0,2904173734,37308092416,,1213056000.0,2:1,,,,1602720000,0.67,,,7943743.0,,,11.24,https://logo.clearbit.com/ericsson.com,,
NIO,201804,Consumer Cyclical,6624.0,Shanghai,86 21 6908 2018,,China,http://www.nio.com,1,Building 20,86 21 3913 0192,Auto Manufacturers,No. 56 AnTuo Road Anting Town Jiading District,31.99,31.39,12.766099,,0.0,,31.59,,100775025,,31.99,22.926945,,31.39,100775025,,,,,,2.776571,,,30.03,2,USD,,135997624,,,,37388025856,,,109267235,,30.03,30.69,,900,135997624,32.2,-63.708335999999996,,,1.58,30.73,False,,1400,31.59,NYQ,NIO Inc.,NIO Limited,America/New_York,EST,False,-18000000,,EQUITY,NIO,,,finmb_311626862,b6d9dfc0-fb54-3773-a1ce-bc0fff55df2f,us_market,,,,-0.857,,,,-0.48,,1222630016,,,6.077999999999999,60873843,0.0498,,1577750400,0.42286,,-44.102,,,5.03126,0.0072299999999999994,1640908800,1593475200,0.6,1600128000.0,978424901,38459863040,,,,,,,1602720000,2016.73,,,63229509.0,,,31.39,https://logo.clearbit.com/nio.com,,
KHC,15222,Consumer Defensive,37000.0,Pittsburgh,412 456 5700,PA,United States,http://www.kraftheinzcompany.com,1,One PPG Place,,Packaged Foods,,30.04,30.07,31.897163,0.053262316,,,30.69,,6686637,,30.04,30.764444,1.6,30.07,6686637,,,,1.6,1598486400.0,1.0573629999999998,,,29.955,2,USD,,10479590,,,,37398720512,,,6099613,1.4714056999999998,29.955,30.71,,900,10479590,36.369,12.334678,,4.19,19.99,30.65,False,0.0533,1000,30.69,NMS,The Kraft Heinz Company,The Kraft Heinz Company,America/New_York,EST,True,-18000000,,EQUITY,KHC,,,finmb_278212,aa94f7c2-b9a7-3327-84d9-2c52fccdd6df,us_market,,2.501,,-0.0075499997,9.868,,,2.48,,1222579968,,,40.098,21526891,0.0176,,1577491200,1.0515698999999998,-192000000.0,-0.158,,,0.762881,0.0068200000000000005,1640649600,1593216000,3.18,1600128000.0,644775724,63571677184,,,,,,,1602720000,-3.14,,0.033299997000000005,15883117.0,,,30.07,https://logo.clearbit.com/kraftheinzcompany.com,,
DOCU,94105,Technology,3909.0,San Francisco,415 489 4940,CA,United States,http://www.docusign.com,1,221 Main Street,,Software—Application,Suite 1550,213.65,210.5,180.45004,,0.0,,210.9,,2697712,,213.65,216.6618,,210.5,2697712,,,,,,0.8933780000000001,,,200.23,2,USD,,3938417,,,,37449621504,,,5536200,32.183636,200.23,202.21,,800,3938417,290.23,217.47311000000002,,,64.25,200.75,False,,800,210.9,NMS,"DocuSign, Inc.","DocuSign, Inc.",America/New_York,EST,False,-18000000,,EQUITY,DOCU,,,finmb_9817309,5e06079f-4384-398e-ac3f-8ccc76c252b4,us_market,,32.195,,-0.17735,-281.589,,,0.93,,185164992,,,2.7110000000000003,8181276,0.0442,,1580428800,0.83857,-206368992.0,-1.135,,,74.60347,0.0718,1643587200,1596153600,1.69,1600128000.0,181509734,37462941696,,,,,,,1602720000,11.81,,0.0525,9411764.0,,,210.5,https://logo.clearbit.com/docusign.com,,
NXPI,5656 AG,Technology,29400.0,Eindhoven,31 40 272 9999,,Netherlands,http://www.nxp.com,1,High Tech Campus 60,,Semiconductors,,136.17,133.52,116.36674,0.011015641999999999,,,135.79,,2255587,,136.17,130.70361,1.5,133.52,2255587,,,,1.5,1600041600.0,1.403199,,,132.98,2,USD,,2229007,,,,37799821312,,,1989544,4.4967666,132.98,138.18,,800,2229007,145.15,16.826898999999997,,,58.41,135.21,False,0.011000000000000001,800,135.79,NMS,NXP Semiconductors N.V.,NXP Semiconductors N.V.,America/New_York,EST,True,-18000000,,EQUITY,NXPI,,,finmb_934467,19ec71bc-4f1e-31ce-a93c-b9d34580ff84,us_market,,5.2379999999999995,,-0.01701,19.229,,,8.03,,279750016,,,31.730999999999998,4896548,0.0175,,1577750400,1.00281,-143000000.0,-0.511,,,4.258296,0.0030899998,1640908800,1601164800,2.12,1600128000.0,278546671,44033765376,,,,,,,1602720000,2.45,,0.0176,6311084.0,,,133.52,https://logo.clearbit.com/nxp.com,,
KDP,01803,Consumer Defensive,26000.0,Burlington,802 244 5621,MA,United States,http://www.keurigdrpepper.com,1,53 South Avenue,,Beverages—Non-Alcoholic,,27.19,27.05,28.477802,0.022066936000000002,0.7317,,27.17,,5466675,,27.19,28.441390000000002,0.6,27.05,5466675,,,,0.6,1601510400.0,0.519076,,,26.665,2,USD,32.80488,5757773,,,,37853679616,,,5678607,3.355525,26.665,27.08,,2200,5757773,32.0,16.8125,,2.66,18.98,26.9,False,0.0223,3100,27.17,NMS,Keurig Dr Pepper Inc.,Keurig Dr Pepper Inc.,America/New_York,EST,False,-18000000,,EQUITY,KDP,,,finmb_334622,385f021e-f690-3f2a-8d31-1901fcfc08f9,us_market,,4.687,,0.10318,15.732000000000001,,,1.6,,1407200000,,,16.29,30623385,0.0218,,1577750400,0.21506999999999998,1164000000.0,0.82,,,1.6513197,0.78703004,1640908800,1593475200,6.72,1600128000.0,507955622,52876578816,,,,,,-0.051,1602720000,1.7,,0.0995,31004367.0,,,27.05,https://logo.clearbit.com/keurigdrpepper.com,,
SMFG,100-0005,Financial Services,86400.0,Tokyo,81 3 3282 8111,,Japan,http://www.smfg.co.jp,1,"1-2, Marunouchi 1-chome",81 3 4333 9954,Banks—Diversified,Chiyoda-ku,5.51,5.52,5.617447,0.28838474,1.2275,,5.555,,1475200,,5.51,5.71,1.589,5.52,1475200,,,,0.37,1585267200.0,1.282019,,,5.4901,2,USD,5.2165723,1466727,,,,37762744320,,,1145418,,5.4901,5.54,,21500,1466727,7.56,6.367816,,4.35,4.49,5.5,False,0.0669,21500,5.555,NYQ,Sumitomo Mitsui Financial Group,"Sumitomo Mitsui Financial Group, Inc.",America/New_York,EST,False,-18000000,,EQUITY,SMFG,,,finmb_2481322,787d32a3-34b0-34bf-bc65-060d1d334ceb,us_market,,,,0.038130000000000004,,,,0.87,,6852279808,,,13.8768,3122977,0.0005,,1585612800,0.018680000000000002,,1.062,,,0.3992275,0.0,1648684800,1593475200,2.76,1600128000.0,6246547433,37937549312,,1288569600.0,1:2,,,-0.601,1602720000,,,,2598871.0,,,5.52,https://logo.clearbit.com/smfg.co.jp,,
RELX,WC2N 5JR,Communication Services,33000.0,London,44 20 7166 5500,,United Kingdom,http://www.relx.com,1,1-3 Strand,44 20 7166 5799,Publishing,,20.05,19.69,22.630568,0.026433915,0.6961,,19.88,,720650,,20.05,21.997778,0.53,19.69,720650,,,,0.58,1596153600.0,0.25554099999999996,,,19.52,2,USD,18.13419,905729,,,,38483759104,,,674216,,19.52,19.92,,800,905729,27.26,17.936363,,2.35,16.81,18.0,False,0.0292,3000,19.88,NYQ,RELX PLC PLC,RELX PLC,America/New_York,EST,False,-18000000,,EQUITY,RELX,,,finmb_380521,eddf013b-f4ce-347d-bdf0-2933b65d9623,us_market,,,,0.17016001,,,,1.1,,1931949952,,,1.4369999999999998,1714994,0.00090000004,,1577750400,0.035889998,,1.088,,,13.729992000000001,1.0000001e-05,1640908800,1593475200,2.62,1600128000.0,1909955359,37986168832,,1435708800.0,4:1,,,-0.297,1602720000,,,,1726975.0,,,19.69,https://logo.clearbit.com/relx.com,,
BMO,H2Y 1L6,Financial Services,45513.0,Montreal,416-867-7366,QC,Canada,http://www.bmo.com,1,129 rue Saint Jacques,416-867-6793,Banks—Diversified,,60.1058,60.04,55.76092,0.04728329,0.6049,,60.12,,833075,,60.1058,60.700832,2.842,60.04,833075,,,,3.21,1604016000.0,1.0729549999999999,,,59.02,2,USD,9.682514,709384,,,,38306471936,,,583587,,59.02,59.46,,800,709384,79.93,8.27121,,4.12,38.31,58.66,False,0.0539,800,60.12,NYQ,Bank Of Montreal,Bank of Montreal,America/New_York,EST,True,-18000000,,EQUITY,BMO,,,finmb_19053,14bd66ba-5aef-3092-821b-f1261b66f766,us_market,,,,0.20908001,,,,7.19,,642804992,,,48.663000000000004,5410054,0.0084,,1572480000,0.47195998,,6.142,,,1.2220784,0.00035,1635638400,1596153600,11.19,1600128000.0,642464193,38227607552,,984614400.0,2:1,,,-0.209,1602720000,3.0,,,5692825.0,,,60.04,https://logo.clearbit.com/bmo.com,,
TRI,M5H 2R2,Industrials,24400.0,Toronto,416-687-7500,ON,Canada,http://www.thomsonreuters.com,1,333 Bay Street,416-360-8812,Consulting Services,Suite 300,77.9,77.53,72.988014,0.018998716000000002,0.4728,,78.375,,334725,,77.9,80.02917,1.48,77.53,334725,,,,1.52,1597795200.0,0.345615,,,77.1,2,USD,24.358572,356168,,,,38704996352,,,424821,6.5369019999999995,77.1,77.7,,800,356168,83.75,27.704626,,2.85,52.23,77.65,False,0.0195,800,78.375,NYQ,Thomson Reuters Corp,Thomson Reuters Corporation,America/New_York,EST,True,-18000000,,EQUITY,TRI,,,finmb_515275,38b46416-1bf5-3197-9879-7584babd0433,us_market,,6.986000000000001,,0.27005999999999997,31.311,,,2.81,,496555008,,,18.747,1589829,0.0032,,1577750400,0.23154,1568999936.0,3.196,,,4.152664,0.66176003,1640908800,1593475200,4.45,1600128000.0,168148522,41361829888,,1543276800.0,0:1,,,-0.3,1602720000,1.32,,,1388209.0,,,77.53,https://logo.clearbit.com/thomsonreuters.com,,
EMR,63136,Industrials,88000.0,St. Louis,314-553-2000,MO,United States,http://www.emerson.com,1,8000 West Florissant Avenue,,Specialty Industrial Machinery,PO Box 4100,64.44,64.41,63.111916,0.030881437999999997,0.62189996,,64.81,,2935812,,64.44,67.44139,1.99,64.41,2935812,,,,2.0,1597276800.0,1.495863,,,63.65,2,USD,20.202682,3902890,,,,38717984768,,,2610773,2.2513075000000002,63.65,65.48,,1300,3902890,78.38,18.944445,,3.15,37.75,64.31,False,0.0309,1200,64.81,NYQ,Emerson Electric Company,Emerson Electric Co.,America/New_York,EST,True,-18000000,,EQUITY,EMR,,,finmb_269231,8d4c0b2c-ef25-3d21-ab68-0366c8b1c6bf,us_market,,2.5610000000000004,,0.11391,12.432,,,3.42,,597592000,,,13.104000000000001,9301946,0.0156,,1569801600,0.76817,1959000064.0,3.207,,,4.944292,0.006379999999999999,1632960000,1593475200,4.21,1600128000.0,593337067,44047982592,,1165881600.0,2:1,,,-0.33899999999999997,1602720000,18.25,,0.015700001,9243331.0,,,64.41,https://logo.clearbit.com/emerson.com,,
CTSH,07666,Technology,283100.0,Teaneck,201-801-0233,NJ,United States,http://www.cognizant.com,1,Glenpointe Centre West,,Information Technology Services,500 Frank West Burr Boulevard,71.02,70.4708,62.102554000000005,0.012109266,0.3185,,71.78,,4913062,,71.02,70.95555999999999,0.86,70.4708,4913062,,,,0.88,1597881600.0,1.177606,,,69.97,2,USD,26.471459999999997,4298214,,,,38184058880,,,3083401,2.2793732,69.97,72.49,,800,4298214,76.45,18.126904,,,40.01,70.01,False,0.0124,1800,71.78,NMS,Cognizant Technology Solutions ,Cognizant Technology Solutions Corporation,America/New_York,EST,True,-18000000,,EQUITY,CTSH,,,finmb_386024,5d982cfb-cda3-3368-83e4-4d2610bc5294,us_market,,2.214,,0.08781,11.413,,,3.94,,534640992,,,20.668000000000003,8666435,0.016,,1577750400,0.95095,1471000064.0,2.698,,,3.4555836,0.00242,1640908800,1601424000,2.58,1600128000.0,532812565,37092061184,,1394409600.0,2:1,,,-0.3,1602720000,7.94,,0.016,9485103.0,,,70.4708,https://logo.clearbit.com/cognizant.com,,
BIIB,02142,Healthcare,7400.0,Cambridge,617 679 2000,MA,United States,http://www.biogen.com,1,225 Binney Street,,Drug Manufacturers—General,,245.48,247.26,286.00696,,0.0,,252.21,,1347000,,245.48,274.12112,,247.26,1347000,,,,,,0.517926,,,243.7301,2,USD,8.297781,1413707,,,,38789038080,,,1184700,2.7194996,243.7301,251.73,,1100,1413707,374.99,9.755032,,,243.25,252.07,False,,800,252.21,NMS,Biogen Inc.,Biogen Inc.,America/New_York,EST,True,-18000000,,EQUITY,BIIB,,,finmb_29726,9f757b3b-bb17-33fd-9f97-b619c9193382,us_market,,3.017,,0.35633000000000004,6.018,,,25.84,,153882000,,,69.906,3013501,0.0196,,1577750400,0.93154997,5082399744.0,30.378,,,3.6058424,0.00657,1640908800,1601424000,2.76,1600128000.0,152885983,43029233664,,979776000.0,3:1,,,-0.546,1602720000,-1.47,,0.0197,3690634.0,,,247.26,https://logo.clearbit.com/biogen.com,,
AMOV,11529,Communication Services,187383.0,Mexico City,52 55 2581 3700,DF,Mexico,http://www.americamovil.com,1,Lago Zurich 245,52 55 2581 4422,Telecom Services,Plaza Carso / Edificio Telcel Colonia AmpliaciÃ³n Granada Miguel Hidalgo,11.66,11.55,12.553901,0.0013722127999999999,0.33990002,,11.84,,2162,,11.66,12.464444,0.016,11.55,2162,,,,0.35,1603411200.0,0.354482,,,11.53,2,USD,29.2375,2760,,,,40469843968,,,4470,,11.53,11.86,,800,2760,17.94,,,3.36,10.41,8.64,False,0.030299998999999998,3200,11.84,NYQ,"America Movil, S.A.B. de C.V.","América Móvil, S.A.B. de C.V.",America/New_York,EST,False,-18000000,,EQUITY,AMOV,,,finmb_813607,40ecbd1f-a15f-3d9b-815b-49231dd5c44f,us_market,,,,0.02957,,,,,,3320140032,,,2.22,6180,0.0,,1577750400,0.0332,,0.4,,,5.268018,0.0,1640908800,1601424000,1.58,1600128000.0,1536227034,38848303104,,1309478400.0,2:1,,,0.446,1602720000,,,,5831.0,,,11.55,https://logo.clearbit.com/americamovil.com,,
AMOV,11529,Communication Services,187383.0,Mexico City,52 55 2581 3700,DF,Mexico,http://www.americamovil.com,1,Lago Zurich 245,52 55 2581 4422,Telecom Services,Plaza Carso / Edificio Telcel Colonia AmpliaciÃ³n Granada Miguel Hidalgo,11.66,11.55,12.553901,0.0013722127999999999,0.33990002,,11.84,,2162,,11.66,12.464444,0.016,11.55,2162,,,,0.35,1603411200.0,0.354482,,,11.53,2,USD,29.2375,2760,,,,40469843968,,,4470,,11.53,11.86,,800,2760,17.94,,,3.36,10.41,8.64,False,0.030299998999999998,3200,11.84,NYQ,"America Movil, S.A.B. de C.V.","América Móvil, S.A.B. de C.V.",America/New_York,EST,False,-18000000,,EQUITY,AMOV,,,finmb_813607,40ecbd1f-a15f-3d9b-815b-49231dd5c44f,us_market,,,,0.02957,,,,,,3320140032,,,2.22,6180,0.0,,1577750400,0.0332,,0.4,,,5.268018,0.0,1640908800,1601424000,1.58,1600128000.0,1536227034,38848303104,,1309478400.0,2:1,,,0.446,1602720000,,,,5831.0,,,11.55,https://logo.clearbit.com/americamovil.com,,
